fold,phase,population,row_type,model,master_seed,member,status,accepted,f1,fn,fp,negative,positive,precision,recall,rejected,rows,tn,tp,coverage,score_scope,support,log_loss,brier,roc_auc,average_precision,undefined_reasons,selected_threshold,selection_available,decision_unavailable_reason,probability_available,acceptance_available,selected_decision_metrics,details,correlation,mean_absolute_difference,reason,fit_id,requested_fit_id,reused,training_support,fit_contract_sha256,model_sha256,fit_seconds,iterations,member_score_note
2023Q4,inner,0.0005,model,sequential_1,1,,available,966,,,,,,,,1643,,,,"{""all_outcomes"": {""ambiguous"": 131, ""causally_ineligible"": 26647, ""censored"": 2499, ""no_primary_signal"": 8465, ""stop_loss"": 33805, ""take_profit"": 12478}, ""causal_eligible"": 2609, ""causal_reasons"": {"""": 49279, ""insufficient_history"": 34746}, ""eligible_outcomes"": {""ambiguous"": 10, ""censored"": 168, ""stop_loss"": 1791, ""take_profit"": 640}, ""metric_rows"": 2174, ""openings"": 84025, ""primary_accepted"": 2609, ""primary_event"": 3780, ""primary_reasons"": {""no_momentum"": 560, ""primary_history"": 7905, ""signal"": 75560}, ""primary_signals"": 75560}",conclusive_metric_rows,"{""negative"": 1600, ""positive"": 574, ""rows"": 2174}",0.5798429725000454,0.1954341005316905,0.5355400696864112,0.2917788385847935,{},0.3,True,,2609,2609,"{""accepted"": 813, ""f1"": 0.3446286950252343, ""fn"": 335, ""fp"": 574, ""negative"": 1600, ""positive"": 574, ""precision"": 0.2939729397293973, ""recall"": 0.4163763066202091, ""rejected"": 1361, ""rows"": 2174, ""tn"": 1026, ""tp"": 239}",,,,,,,,,,,,,
2023Q4,inner,0.0005,model,uniform_0,0,,available,1029,,,,,,,,1580,,,,"{""all_outcomes"": {""ambiguous"": 131, ""causally_ineligible"": 26647, ""censored"": 2499, ""no_primary_signal"": 8465, ""stop_loss"": 33805, ""take_profit"": 12478}, ""causal_eligible"": 2609, ""causal_reasons"": {"""": 49279, ""insufficient_history"": 34746}, ""eligible_outcomes"": {""ambiguous"": 10, ""censored"": 168, ""stop_loss"": 1791, ""take_profit"": 640}, ""metric_rows"": 2174, ""openings"": 84025, ""primary_accepted"": 2609, ""primary_event"": 3780, ""primary_reasons"": {""no_momentum"": 560, ""primary_history"": 7905, ""signal"": 75560}, ""primary_signals"": 75560}",conclusive_metric_rows,"{""negative"": 1600, ""positive"": 574, ""rows"": 2174}",0.5807183079387745,0.19590103602955036,0.5303103222996516,0.2771533112656097,"{""thresholds.0.5.precision"": ""no_signals""}",0.3,True,,2609,2609,"{""accepted"": 871, ""f1"": 0.33771626297577856, ""fn"": 330, ""fp"": 627, ""negative"": 1600, ""positive"": 574, ""precision"": 0.2801377726750861, ""recall"": 0.4250871080139373, ""rejected"": 1303, ""rows"": 2174, ""tn"": 973, ""tp"": 244}",,,,,,,,,,,,,
2023Q4,inner,0.0005,model,uniform_1,1,,available,851,,,,,,,,1758,,,,"{""all_outcomes"": {""ambiguous"": 131, ""causally_ineligible"": 26647, ""censored"": 2499, ""no_primary_signal"": 8465, ""stop_loss"": 33805, ""take_profit"": 12478}, ""causal_eligible"": 2609, ""causal_reasons"": {"""": 49279, ""insufficient_history"": 34746}, ""eligible_outcomes"": {""ambiguous"": 10, ""censored"": 168, ""stop_loss"": 1791, ""take_profit"": 640}, ""metric_rows"": 2174, ""openings"": 84025, ""primary_accepted"": 2609, ""primary_event"": 3780, ""primary_reasons"": {""no_momentum"": 560, ""primary_history"": 7905, ""signal"": 75560}, ""primary_signals"": 75560}",conclusive_metric_rows,"{""negative"": 1600, ""positive"": 574, ""rows"": 2174}",0.5861156101460189,0.19821311179475795,0.49653963414634145,0.2588269428267232,{},0.3,True,,2609,2609,"{""accepted"": 706, ""f1"": 0.2671875, ""fn"": 403, ""fp"": 535, ""negative"": 1600, ""positive"": 574, ""precision"": 0.24220963172804533, ""recall"": 0.2979094076655052, ""rejected"": 1468, ""rows"": 2174, ""tn"": 1065, ""tp"": 171}",,,,,,,,,,,,,
2023Q4,inner,0.0005,model,weighted_constant,,,available,0,,,,,,,,2609,,,,"{""all_outcomes"": {""ambiguous"": 131, ""causally_ineligible"": 26647, ""censored"": 2499, ""no_primary_signal"": 8465, ""stop_loss"": 33805, ""take_profit"": 12478}, ""causal_eligible"": 2609, ""causal_reasons"": {"""": 49279, ""insufficient_history"": 34746}, ""eligible_outcomes"": {""ambiguous"": 10, ""censored"": 168, ""stop_loss"": 1791, ""take_profit"": 640}, ""metric_rows"": 2174, ""openings"": 84025, ""primary_accepted"": 2609, ""primary_event"": 3780, ""primary_reasons"": {""no_momentum"": 560, ""primary_history"": 7905, ""signal"": 75560}, ""primary_signals"": 75560}",conclusive_metric_rows,"{""negative"": 1600, ""positive"": 574, ""rows"": 2174}",0.5772563146898553,0.1943283582636157,0.5,0.2640294388224471,"{""thresholds.0.3.precision"": ""no_signals"", ""thresholds.0.4.precision"": ""no_signals"", ""thresholds.0.5.precision"": ""no_signals""}",0.5,True,,2609,2609,"{""accepted"": 0, ""f1"": 0.0, ""fn"": 574, ""fp"": 0, ""negative"": 1600, ""positive"": 574, ""precision"": null, ""recall"": 0.0, ""rejected"": 2174, ""rows"": 2174, ""tn"": 1600, ""tp"": 0}",,,,,,,,,,,,,
2023Q4,inner,0.0005,model,weighted_logistic,,,available,393,,,,,,,,2216,,,,"{""all_outcomes"": {""ambiguous"": 131, ""causally_ineligible"": 26647, ""censored"": 2499, ""no_primary_signal"": 8465, ""stop_loss"": 33805, ""take_profit"": 12478}, ""causal_eligible"": 2609, ""causal_reasons"": {"""": 49279, ""insufficient_history"": 34746}, ""eligible_outcomes"": {""ambiguous"": 10, ""censored"": 168, ""stop_loss"": 1791, ""take_profit"": 640}, ""metric_rows"": 2174, ""openings"": 84025, ""primary_accepted"": 2609, ""primary_event"": 3780, ""primary_reasons"": {""no_momentum"": 560, ""primary_history"": 7905, ""signal"": 75560}, ""primary_signals"": 75560}",conclusive_metric_rows,"{""negative"": 1600, ""positive"": 574, ""rows"": 2174}",0.5731938980463053,0.19274563006563253,0.5703712979094077,0.304948420379744,"{""thresholds.0.4.precision"": ""no_signals"", ""thresholds.0.5.precision"": ""no_signals""}",0.3,True,,2609,2609,"{""accepted"": 360, ""f1"": 0.26124197002141325, ""fn"": 452, ""fp"": 238, ""negative"": 1600, ""positive"": 574, ""precision"": 0.3388888888888889, ""recall"": 0.21254355400696864, ""rejected"": 1814, ""rows"": 2174, ""tn"": 1362, ""tp"": 122}",,,,,,,,,,,,,
2023Q4,inner,0.0005,paired_sensitivity,sequential_0_minus_full,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.0025137166116055306, ""delete_week_min"": 0.0011639078480745716, ""delta"": 0.0019006777060794477}, ""log_loss"": {""delete_week_max"": 0.005970257783842059, ""delete_week_min"": 0.002508295613665392, ""delta"": 0.004447292319509927}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 244, ""positive"": 82, ""rows"": 326, ""week_start_epoch"": 1690761600}, {""negative"": 201, ""positive"": 67, ""rows"": 268, ""week_start_epoch"": 1691366400}, {""negative"": 186, ""positive"": 75, ""rows"": 261, ""week_start_epoch"": 1691971200}, {""negative"": 193, ""positive"": 73, ""rows"": 266, ""week_start_epoch"": 1692576000}, {""negative"": 209, ""positive"": 89, ""rows"": 298, ""week_start_epoch"": 1693180800}, {""negative"": 164, ""positive"": 68, ""rows"": 232, ""week_start_epoch"": 1693785600}, {""negative"": 192, ""positive"": 38, ""rows"": 230, ""week_start_epoch"": 1694390400}, {""negative"": 200, ""positive"": 64, ""rows"": 264, ""week_start_epoch"": 1694995200}, {""negative"": 11, ""positive"": 18, ""rows"": 29, ""week_start_epoch"": 1695600000}], ""weeks"": 9}",,,,,,,,,,,,
2023Q4,inner,0.0005,paired_sensitivity,sequential_0_minus_uniform_0,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.0013857926388343629, ""delete_week_min"": -0.0006432494313136364, ""delta"": 0.0002912412524501498}, ""log_loss"": {""delete_week_max"": 0.0034643242061739078, ""delete_week_min"": -0.0016926622074606215, ""delta"": 0.0008047725231173015}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 244, ""positive"": 82, ""rows"": 326, ""week_start_epoch"": 1690761600}, {""negative"": 201, ""positive"": 67, ""rows"": 268, ""week_start_epoch"": 1691366400}, {""negative"": 186, ""positive"": 75, ""rows"": 261, ""week_start_epoch"": 1691971200}, {""negative"": 193, ""positive"": 73, ""rows"": 266, ""week_start_epoch"": 1692576000}, {""negative"": 209, ""positive"": 89, ""rows"": 298, ""week_start_epoch"": 1693180800}, {""negative"": 164, ""positive"": 68, ""rows"": 232, ""week_start_epoch"": 1693785600}, {""negative"": 192, ""positive"": 38, ""rows"": 230, ""week_start_epoch"": 1694390400}, {""negative"": 200, ""positive"": 64, ""rows"": 264, ""week_start_epoch"": 1694995200}, {""negative"": 11, ""positive"": 18, ""rows"": 29, ""week_start_epoch"": 1695600000}], ""weeks"": 9}",,,,,,,,,,,,
2023Q4,inner,0.0005,paired_sensitivity,sequential_0_minus_weighted_constant,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.002704577034402359, ""delete_week_min"": 0.0012926264426518113, ""delta"": 0.0018639190183848378}, ""log_loss"": {""delete_week_max"": 0.006315980241376559, ""delete_week_min"": 0.0027959660894418385, ""delta"": 0.004266765772036697}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 244, ""positive"": 82, ""rows"": 326, ""week_start_epoch"": 1690761600}, {""negative"": 201, ""positive"": 67, ""rows"": 268, ""week_start_epoch"": 1691366400}, {""negative"": 186, ""positive"": 75, ""rows"": 261, ""week_start_epoch"": 1691971200}, {""negative"": 193, ""positive"": 73, ""rows"": 266, ""week_start_epoch"": 1692576000}, {""negative"": 209, ""positive"": 89, ""rows"": 298, ""week_start_epoch"": 1693180800}, {""negative"": 164, ""positive"": 68, ""rows"": 232, ""week_start_epoch"": 1693785600}, {""negative"": 192, ""positive"": 38, ""rows"": 230, ""week_start_epoch"": 1694390400}, {""negative"": 200, ""positive"": 64, ""rows"": 264, ""week_start_epoch"": 1694995200}, {""negative"": 11, ""positive"": 18, ""rows"": 29, ""week_start_epoch"": 1695600000}], ""weeks"": 9}",,,,,,,,,,,,
2023Q4,inner,0.0005,paired_sensitivity,sequential_0_minus_weighted_logistic,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.004074526604788626, ""delete_week_min"": 0.0025520467454142742, ""delta"": 0.003446647216368023}, ""log_loss"": {""delete_week_max"": 0.01021174266668739, ""delete_week_min"": 0.006024270890913243, ""delta"": 0.008329182415586613}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 244, ""positive"": 82, ""rows"": 326, ""week_start_epoch"": 1690761600}, {""negative"": 201, ""positive"": 67, ""rows"": 268, ""week_start_epoch"": 1691366400}, {""negative"": 186, ""positive"": 75, ""rows"": 261, ""week_start_epoch"": 1691971200}, {""negative"": 193, ""positive"": 73, ""rows"": 266, ""week_start_epoch"": 1692576000}, {""negative"": 209, ""positive"": 89, ""rows"": 298, ""week_start_epoch"": 1693180800}, {""negative"": 164, ""positive"": 68, ""rows"": 232, ""week_start_epoch"": 1693785600}, {""negative"": 192, ""positive"": 38, ""rows"": 230, ""week_start_epoch"": 1694390400}, {""negative"": 200, ""positive"": 64, ""rows"": 264, ""week_start_epoch"": 1694995200}, {""negative"": 11, ""positive"": 18, ""rows"": 29, ""week_start_epoch"": 1695600000}], ""weeks"": 9}",,,,,,,,,,,,
2023Q4,inner,0.0005,paired_sensitivity,sequential_1_minus_full,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.0015409175532898815, ""delete_week_min"": 0.0005808527954389603, ""delta"": 0.0011425009557694094}, ""log_loss"": {""delete_week_max"": 0.0036812993193278834, ""delete_week_min"": 0.0013203633303414525, ""delta"": 0.0027671843576634056}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 244, ""positive"": 82, ""rows"": 326, ""week_start_epoch"": 1690761600}, {""negative"": 201, ""positive"": 67, ""rows"": 268, ""week_start_epoch"": 1691366400}, {""negative"": 186, ""positive"": 75, ""rows"": 261, ""week_start_epoch"": 1691971200}, {""negative"": 193, ""positive"": 73, ""rows"": 266, ""week_start_epoch"": 1692576000}, {""negative"": 209, ""positive"": 89, ""rows"": 298, ""week_start_epoch"": 1693180800}, {""negative"": 164, ""positive"": 68, ""rows"": 232, ""week_start_epoch"": 1693785600}, {""negative"": 192, ""positive"": 38, ""rows"": 230, ""week_start_epoch"": 1694390400}, {""negative"": 200, ""positive"": 64, ""rows"": 264, ""week_start_epoch"": 1694995200}, {""negative"": 11, ""positive"": 18, ""rows"": 29, ""week_start_epoch"": 1695600000}], ""weeks"": 9}",,,,,,,,,,,,
2023Q4,inner,0.0005,paired_sensitivity,sequential_1_minus_uniform_1,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": -0.0019163558409108765, ""delete_week_min"": -0.0037502915143708473, ""delta"": -0.0027790112630674507}, ""log_loss"": {""delete_week_max"": -0.004141321684728899, ""delete_week_min"": -0.008879283515667238, ""delta"": -0.006272637645973525}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 244, ""positive"": 82, ""rows"": 326, ""week_start_epoch"": 1690761600}, {""negative"": 201, ""positive"": 67, ""rows"": 268, ""week_start_epoch"": 1691366400}, {""negative"": 186, ""positive"": 75, ""rows"": 261, ""week_start_epoch"": 1691971200}, {""negative"": 193, ""positive"": 73, ""rows"": 266, ""week_start_epoch"": 1692576000}, {""negative"": 209, ""positive"": 89, ""rows"": 298, ""week_start_epoch"": 1693180800}, {""negative"": 164, ""positive"": 68, ""rows"": 232, ""week_start_epoch"": 1693785600}, {""negative"": 192, ""positive"": 38, ""rows"": 230, ""week_start_epoch"": 1694390400}, {""negative"": 200, ""positive"": 64, ""rows"": 264, ""week_start_epoch"": 1694995200}, {""negative"": 11, ""positive"": 18, ""rows"": 29, ""week_start_epoch"": 1695600000}], ""weeks"": 9}",,,,,,,,,,,,
2023Q4,inner,0.0005,paired_sensitivity,sequential_1_minus_weighted_constant,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.001845876052974704, ""delete_week_min"": 0.0005007332978653425, ""delta"": 0.0011057422680748003}, ""log_loss"": {""delete_week_max"": 0.004268520537450147, ""delete_week_min"": 0.001064831160412758, ""delta"": 0.0025866578101901776}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 244, ""positive"": 82, ""rows"": 326, ""week_start_epoch"": 1690761600}, {""negative"": 201, ""positive"": 67, ""rows"": 268, ""week_start_epoch"": 1691366400}, {""negative"": 186, ""positive"": 75, ""rows"": 261, ""week_start_epoch"": 1691971200}, {""negative"": 193, ""positive"": 73, ""rows"": 266, ""week_start_epoch"": 1692576000}, {""negative"": 209, ""positive"": 89, ""rows"": 298, ""week_start_epoch"": 1693180800}, {""negative"": 164, ""positive"": 68, ""rows"": 232, ""week_start_epoch"": 1693785600}, {""negative"": 192, ""positive"": 38, ""rows"": 230, ""week_start_epoch"": 1694390400}, {""negative"": 200, ""positive"": 64, ""rows"": 264, ""week_start_epoch"": 1694995200}, {""negative"": 11, ""positive"": 18, ""rows"": 29, ""week_start_epoch"": 1695600000}], ""weeks"": 9}",,,,,,,,,,,,
2023Q4,inner,0.0005,paired_sensitivity,sequential_1_minus_weighted_logistic,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.0031557512117104817, ""delete_week_min"": 0.00184211336996631, ""delta"": 0.0026884704660579853}, ""log_loss"": {""delete_week_max"": 0.007886364537643183, ""delete_week_min"": 0.004440880827208533, ""delta"": 0.006649074453740093}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 244, ""positive"": 82, ""rows"": 326, ""week_start_epoch"": 1690761600}, {""negative"": 201, ""positive"": 67, ""rows"": 268, ""week_start_epoch"": 1691366400}, {""negative"": 186, ""positive"": 75, ""rows"": 261, ""week_start_epoch"": 1691971200}, {""negative"": 193, ""positive"": 73, ""rows"": 266, ""week_start_epoch"": 1692576000}, {""negative"": 209, ""positive"": 89, ""rows"": 298, ""week_start_epoch"": 1693180800}, {""negative"": 164, ""positive"": 68, ""rows"": 232, ""week_start_epoch"": 1693785600}, {""negative"": 192, ""positive"": 38, ""rows"": 230, ""week_start_epoch"": 1694390400}, {""negative"": 200, ""positive"": 64, ""rows"": 264, ""week_start_epoch"": 1694995200}, {""negative"": 11, ""positive"": 18, ""rows"": 29, ""week_start_epoch"": 1695600000}], ""weeks"": 9}",,,,,,,,,,,,
2023Q4,inner,0.0005,paired_sensitivity,uniform_0_minus_full,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.0023716796778113377, ""delete_week_min"": 0.00044504541587102716, ""delta"": 0.0016094364536292974}, ""log_loss"": {""delete_week_max"": 0.005478796580846761, ""delete_week_min"": 0.0006849063828874158, ""delta"": 0.003642519796392625}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 244, ""positive"": 82, ""rows"": 326, ""week_start_epoch"": 1690761600}, {""negative"": 201, ""positive"": 67, ""rows"": 268, ""week_start_epoch"": 1691366400}, {""negative"": 186, ""positive"": 75, ""rows"": 261, ""week_start_epoch"": 1691971200}, {""negative"": 193, ""positive"": 73, ""rows"": 266, ""week_start_epoch"": 1692576000}, {""negative"": 209, ""positive"": 89, ""rows"": 298, ""week_start_epoch"": 1693180800}, {""negative"": 164, ""positive"": 68, ""rows"": 232, ""week_start_epoch"": 1693785600}, {""negative"": 192, ""positive"": 38, ""rows"": 230, ""week_start_epoch"": 1694390400}, {""negative"": 200, ""positive"": 64, ""rows"": 264, ""week_start_epoch"": 1694995200}, {""negative"": 11, ""positive"": 18, ""rows"": 29, ""week_start_epoch"": 1695600000}], ""weeks"": 9}",,,,,,,,,,,,
2023Q4,inner,0.0005,paired_sensitivity,uniform_0_minus_weighted_constant,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.002562540100608166, ""delete_week_min"": 9.56059602345846e-05, ""delta"": 0.001572677765934688}, ""log_loss"": {""delete_week_max"": 0.005863847326754672, ""delete_week_min"": -0.0003010063130008427, ""delta"": 0.0034619932489193955}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 244, ""positive"": 82, ""rows"": 326, ""week_start_epoch"": 1690761600}, {""negative"": 201, ""positive"": 67, ""rows"": 268, ""week_start_epoch"": 1691366400}, {""negative"": 186, ""positive"": 75, ""rows"": 261, ""week_start_epoch"": 1691971200}, {""negative"": 193, ""positive"": 73, ""rows"": 266, ""week_start_epoch"": 1692576000}, {""negative"": 209, ""positive"": 89, ""rows"": 298, ""week_start_epoch"": 1693180800}, {""negative"": 164, ""positive"": 68, ""rows"": 232, ""week_start_epoch"": 1693785600}, {""negative"": 192, ""positive"": 38, ""rows"": 230, ""week_start_epoch"": 1694390400}, {""negative"": 200, ""positive"": 64, ""rows"": 264, ""week_start_epoch"": 1694995200}, {""negative"": 11, ""positive"": 18, ""rows"": 29, ""week_start_epoch"": 1695600000}], ""weeks"": 9}",,,,,,,,,,,,
2023Q4,inner,0.0005,paired_sensitivity,uniform_0_minus_weighted_logistic,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.003932489670994433, ""delete_week_min"": 0.002509276590747476, ""delta"": 0.003155405963917873}, ""log_loss"": {""delete_week_max"": 0.009428552266190842, ""delete_week_min"": 0.005914383376000919, ""delta"": 0.007524409892469311}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 244, ""positive"": 82, ""rows"": 326, ""week_start_epoch"": 1690761600}, {""negative"": 201, ""positive"": 67, ""rows"": 268, ""week_start_epoch"": 1691366400}, {""negative"": 186, ""positive"": 75, ""rows"": 261, ""week_start_epoch"": 1691971200}, {""negative"": 193, ""positive"": 73, ""rows"": 266, ""week_start_epoch"": 1692576000}, {""negative"": 209, ""positive"": 89, ""rows"": 298, ""week_start_epoch"": 1693180800}, {""negative"": 164, ""positive"": 68, ""rows"": 232, ""week_start_epoch"": 1693785600}, {""negative"": 192, ""positive"": 38, ""rows"": 230, ""week_start_epoch"": 1694390400}, {""negative"": 200, ""positive"": 64, ""rows"": 264, ""week_start_epoch"": 1694995200}, {""negative"": 11, ""positive"": 18, ""rows"": 29, ""week_start_epoch"": 1695600000}], ""weeks"": 9}",,,,,,,,,,,,
2023Q4,inner,0.0005,paired_sensitivity,uniform_1_minus_full,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.004708626957273856, ""delete_week_min"": 0.0032758504079717955, ""delta"": 0.0039215122188368595}, ""log_loss"": {""delete_week_max"": 0.011001679523524436, ""delete_week_min"": 0.007690835719066764, ""delta"": 0.009039822003636932}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 244, ""positive"": 82, ""rows"": 326, ""week_start_epoch"": 1690761600}, {""negative"": 201, ""positive"": 67, ""rows"": 268, ""week_start_epoch"": 1691366400}, {""negative"": 186, ""positive"": 75, ""rows"": 261, ""week_start_epoch"": 1691971200}, {""negative"": 193, ""positive"": 73, ""rows"": 266, ""week_start_epoch"": 1692576000}, {""negative"": 209, ""positive"": 89, ""rows"": 298, ""week_start_epoch"": 1693180800}, {""negative"": 164, ""positive"": 68, ""rows"": 232, ""week_start_epoch"": 1693785600}, {""negative"": 192, ""positive"": 38, ""rows"": 230, ""week_start_epoch"": 1694390400}, {""negative"": 200, ""positive"": 64, ""rows"": 264, ""week_start_epoch"": 1694995200}, {""negative"": 11, ""positive"": 18, ""rows"": 29, ""week_start_epoch"": 1695600000}], ""weeks"": 9}",,,,,,,,,,,,
